date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:15:39	23318/23318	---M--	200	added ('OK')	text/javascript	etag:%222c18cf-5b16-54976ab2794c6%22	http://www.bapp.co.il/wp-includes/js/backbone.min.js?ver=1.2.3	/home/tits/websites/Israel%20mobile%20app/www.bapp.co.il/wp-includes/js/backbone.min9632.js	(from http://www.bapp.co.il/)
01:15:40	19075/19075	---M--	200	added ('OK')	text/javascript	etag:%222a06c5-4a83-560f2deed62a4%22	http://www.bapp.co.il/wp-content/plugins/ninja-forms/deprecated/js/min/ninja-forms-display.min.js?nf_ver=3.2.6&ver=4.9.1	/home/tits/websites/Israel%20mobile%20app/www.bapp.co.il/wp-content/plugins/ninja-forms/deprecated/js/min/ninja-forms-display.minb3a4.js	(from http://www.bapp.co.il/)
01:15:41	624/624	---M--	200	added ('OK')	text/javascript	etag:%222c259a-270-511968e2053a9%22	http://www.bapp.co.il/wp-content/plugins/ninja-forms-uploads/js/min/ninja-forms-uploads-display.min.js?ver=4.9.1	/home/tits/websites/Israel%20mobile%20app/www.bapp.co.il/wp-content/plugins/ninja-forms-uploads/js/min/ninja-forms-uploads-display.min5859.js	(from http://www.bapp.co.il/)
01:15:42	327/327	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Dec%202017%2023:15:42%20GMT	http://helpi.io/robots.txt		(from )
01:15:43	335/335	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Dec%202017%2023:15:43%20GMT	http://helpi.io/img/helpi-icon.ico	/home/tits/websites/Israel%20mobile%20app/helpi.io/img/helpi-icon.ico	(from http://helpi.io/)
01:15:44	15689/15689	---M-Z	200	added ('OK')	text/css	etag:%225e4011f-3d49-53c14bbd71200-gzip%22	http://helpi.io/libs/bootstrap/css/bootstrap-grid.min.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/bootstrap/css/bootstrap-grid.min.css	(from http://helpi.io/)
01:15:45	9742/9742	---M-Z	200	added ('OK')	text/css	etag:%225e40139-260e-508d2b1e0b000-gzip%22	http://helpi.io/libs/pe-icon-7-stroke/css/pe-icon-7-stroke.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/pe-icon-7-stroke/css/pe-icon-7-stroke.css	(from http://helpi.io/)
01:15:46	29062/29062	---M-Z	200	added ('OK')	text/css	etag:%225e40124-7186-538c1da4ee380-gzip%22	http://helpi.io/libs/font-awesome-4.6.3/css/font-awesome.min.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/font-awesome-4.6.3/css/font-awesome.min.css	(from http://helpi.io/)
01:15:47	2585/2585	---M-Z	200	added ('OK')	text/css	etag:%225e4014e-a19-531e0955eb300-gzip%22	http://helpi.io/libs/superfish-master/css/superfish.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/superfish-master/css/superfish.css	(from http://helpi.io/)
01:15:48	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%225e40133-1b27-52c27888f6980-gzip%22	http://helpi.io/libs/magnific-popup/magnific-popup.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/magnific-popup/magnific-popup.css	(from http://helpi.io/)
01:15:49	3537/3537	---M-Z	200	added ('OK')	text/css	etag:%225e40155-dd1-53bc8d5eb0300-gzip%22	http://helpi.io/libs/ytp-player/css/jquery.mb.YTPlayer.min.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/ytp-player/css/jquery.mb.YTPlayer.min.css	(from http://helpi.io/)
01:15:50	1739/1739	---M-Z	200	added ('OK')	text/css	etag:%225e40144-6cb-53b11f5b02d80-gzip%22	http://helpi.io/libs/slick/slick.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/slick/slick.css	(from http://helpi.io/)
01:15:51	77550/77550	---M-Z	200	added ('OK')	text/css	etag:%225e4011e-12eee-539417b6dbc80-gzip%22	http://helpi.io/libs/animate/animate.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/animate/animate.css	(from http://helpi.io/)
01:15:53	94105/94105	---M-Z	200	added ('OK')	text/css	etag:%225e222bb-16f99-5478be674e500-gzip%22	http://helpi.io/css/main.css	/home/tits/websites/Israel%20mobile%20app/helpi.io/css/main.css	(from http://helpi.io/)
01:15:54	17505/17505	---M--	200	added ('OK')	image/png	etag:%225e222d1-4461-5478ebb9b5280%22	http://helpi.io/img/logo-big.png?id=1	/home/tits/websites/Israel%20mobile%20app/helpi.io/img/logo-big681a.png	(from http://helpi.io/)
01:15:55	12254/12254	---M--	200	added ('OK')	image/png	etag:%225e222cc-2fde-54763c2dab200%22	http://helpi.io/img/helpi-site-bg.png	/home/tits/websites/Israel%20mobile%20app/helpi.io/img/helpi-site-bg.png	(from http://helpi.io/)
01:15:56	17505/17505	---M--	200	added ('OK')	image/png	etag:%225e222d1-4461-5478ebb9b5280%22	http://helpi.io/img/logo-big.png	/home/tits/websites/Israel%20mobile%20app/helpi.io/img/logo-big.png	(from http://helpi.io/)
01:15:56	2016/2016	---MCZ	200	added ('OK')	text/css	date:Wed,%2027%20Dec%202017%2023:15:52%20GMT	https://fonts.googleapis.com/css?family=Roboto+Slab:400,700,300|Roboto:400,500,700,300|Pacifico	/home/tits/websites/Israel%20mobile%20app/fonts.googleapis.com/css9bd4.css	(from http://helpi.io/)
01:15:57	97362/97362	---M-Z	200	added ('OK')	application/javascript	etag:%225e40131-17c52-53e6d61e04b80-gzip%22	http://helpi.io/libs/jquery/jquery-1.12.0.min.js	/home/tits/websites/Israel%20mobile%20app/helpi.io/libs/jquery/jquery-1.12.0.min.js	(from http://helpi.io/)
01:15:59	205918/205918	---MCZ	200	added ('OK')	application/javascript	etag:%225e222f3-3245e-53f76158ff500-gzip%22	http://helpi.io/js/libs.js	/home/tits/websites/Israel%20mobile%20app/helpi.io/js/libs.js	(from http://helpi.io/)
01:15:59	18438/18438	---M-Z	200	added ('OK')	application/javascript	etag:%225e222f2-4806-53f8f6866e400-gzip%22	http://helpi.io/js/common.js	/home/tits/websites/Israel%20mobile%20app/helpi.io/js/common.js	(from http://helpi.io/)
01:16:00	490/490	---M--	200	added ('OK')	text/plain	date:Wed,%2027%20Dec%202017%2023:16:00%20GMT	https://www.getkvisi.com/robots.txt		(from )
01:16:01	4430/4430	---M--	200	added ('OK')	image/jpeg	etag:%229c4f58b9527e172a86f7f5da57deb024%22	https://static.wixstatic.com/media/7c28e9_7c9317bf39074a7d9d963167efabce0a.jpg/v1/fill/w_32%2Ch_32%2Clg_1%2Cusm_0.66_1.00_0.01/7c28e9_7c9317bf39074a7d9d963167efabce0a.jpg	/home/tits/websites/Israel%20mobile%20app/static.wixstatic.com/media/7c28e9_7c9317bf39074a7d9d963167efabce0a.jpg/v1/fill/w_32,h_32,lg_1,usm_0.66_1.00_0.01/7c28e9_7c9317bf39074a7d9d963167efabce0a.jpg	(from https://www.getkvisi.com/)
01:16:02	15219/15219	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%2241d6234ac5270f9d344e50a6b68aa3d4-1%22	https://static.parastorage.com/services/third-party/requirejs/2.1.15/require.min.js	/home/tits/websites/Israel%20mobile%20app/static.parastorage.com/services/third-party/requirejs/2.1.15/require.min.js	(from https://www.getkvisi.com/)
01:16:04	49114/49114	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%22f824bebc31e56cbc6c7caee8ed075d7b-1%22	https://static.parastorage.com/services/santa/1.2648.20/app/main-r.min.js	/home/tits/websites/Israel%20mobile%20app/static.parastorage.com/services/santa/1.2648.20/app/main-r.min.js	(from https://www.getkvisi.com/)
01:16:05	72772/72772	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c8515f131f3194c32a3670c8e274fab6%22	https://static.parastorage.com/unpkg/lodash@4.17.4/lodash.min.js	/home/tits/websites/Israel%20mobile%20app/static.parastorage.com/unpkg/lodash@4.17.4/lodash.min.js	(from https://www.getkvisi.com/)
01:16:06	26386/26386	---M-Z	200	added ('OK')	application/javascript	etag:W/%2250a4556b0089cfa1cb61e88ea23bbcce%22	https://static.parastorage.com/unpkg/zepto@1.2.0/dist/zepto.min.js	/home/tits/websites/Israel%20mobile%20app/static.parastorage.com/unpkg/zepto@1.2.0/dist/zepto.min.js	(from https://www.getkvisi.com/)
01:16:07	36833/36833	---M-Z	200	added ('OK')	application/javascript	etag:W/%2208ae4114cbda012bf3cb00d865a42a32%22	https://static.parastorage.com/unpkg/react@15.5.4/dist/react-with-addons.min.js	/home/tits/websites/Israel%20mobile%20app/static.parastorage.com/unpkg/react@15.5.4/dist/react-with-addons.min.js	(from https://www.getkvisi.com/)
01:16:08	1412/1412	---MCZ	200	added ('OK')	text/xml	date:Sun,%2010%20Dec%202017%2011:02:41	https://www.getkvisi.com/sitemap.xml	/home/tits/websites/Israel%20mobile%20app/www.getkvisi.com/sitemap.xml	(from https://www.getkvisi.com/)
01:16:08	2921/2921	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Dec%202017%2023:16:08%20GMT	https://www.getkvisi.com/feed.xml	/home/tits/websites/Israel%20mobile%20app/www.getkvisi.com/feed.1a8.delayed	(from https://www.getkvisi.com/)
01:16:09	345/345	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Dec%202017%2023:16:08%20GMT	https://static.wixstatic.com/	/home/tits/websites/Israel%20mobile%20app/static.wixstatic.com/index.html	(from https://www.getkvisi.com/)
01:16:10	93317/93317	---M-Z	200	added ('OK')	application/json	etag:%227344dfc130dc2fa3d0d76b9ba6bd7ea1%22	https://static.wixstatic.com/sites/7c28e9_0e69ea352e4ab945cc9b1ec3ae2ef12f_161.json.z?v=3	/home/tits/websites/Israel%20mobile%20app/static.wixstatic.com/sites/7c28e9_0e69ea352e4ab945cc9b1ec3ae2ef12f_161.json30f4.json	(from https://www.getkvisi.com/)
01:16:11	88386/88386	---M-Z	200	added ('OK')	application/json	etag:%2218af7af02dc38597447de50b1d69d2e7%22	https://static.wixstatic.com/sites/7c28e9_30193e85609f9ba392e7d3041501be85_161.json.z?v=3	/home/tits/websites/Israel%20mobile%20app/static.wixstatic.com/sites/7c28e9_30193e85609f9ba392e7d3041501be85_161.json30f4.json	(from https://www.getkvisi.com/)
01:16:11	25/25	---M--	200	added ('OK')	text/plain	etag:%224e536a-19-3ef0a6a1b08c0%22	http://gmpg.org/robots.txt		(from http://www.aydrate.com/)
01:16:12	2067/2067	---M--	200	added ('OK')	text/css	etag:%225a6f7b-813-3ef0a663b3680%22	http://gmpg.org/xfn/default.css	/home/tits/websites/Israel%20mobile%20app/gmpg.org/xfn/default.css	(from http://gmpg.org/xfn/11)
01:16:13	699/699	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:16:12%20GMT	http://gmpg.org/xfn/.	/home/tits/websites/Israel%20mobile%20app/gmpg.org/xfn/.html	(from http://gmpg.org/xfn/11)
01:16:14	1472/1472	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:16:13%20GMT	http://gmpg.org/xfn/intro	/home/tits/websites/Israel%20mobile%20app/gmpg.org/xfn/intro.html	(from http://gmpg.org/xfn/11)
01:16:15	646/646	---MC-	200	added ('OK')	text/html	date:Wed,%2027%20Dec%202017%2023:16:14%20GMT	http://gmpg.org/xfn/faq	/home/tits/websites/Israel%20mobile%20app/gmpg.org/xfn/faq.html	(from http://gmpg.org/xfn/11)
01:16:17	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2027%20Dec%202017%2023:16:16%20GMT	http://fonts.googleapis.com/robots.txt		(from http://www.aydrate.com/)
01:16:21	237/237	---M--	200	added ('OK')	text/plain	date:Fri,%2017%20Feb%202017%2004:08:31%20GMT	http://s.w.org/robots.txt		(from http://www.aydrate.com/)
01:16:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:21%20GMT	http://www.aydrate.com/?p=114	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/index30a5.html	(from http://www.aydrate.com/news/)
01:16:22	2179/2179	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:21%20GMT	http://www.aydrate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.aydrate.com%2Fnews%2F	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-json/oembed/1.0/embed2bef.json	(from http://www.aydrate.com/news/)
01:16:23	2276/2276	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:22%20GMT	http://www.aydrate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.aydrate.com%2Fnews%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-json/oembed/1.0/embed2bfa	(from http://www.aydrate.com/news/)
01:16:23	59296/59296	---M--	200	added ('OK')	image/jpeg	date:Thu,%2004%20May%202017%2008:45:33%20GMT	http://www.aydrate.com/wp-content/uploads/2017/05/20170426_131916-816x450.jpg	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-content/uploads/2017/05/20170426_131916-816x450.jpg	(from http://www.aydrate.com/news/)
01:16:25	2381/2381	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:24%20GMT	http://www.aydrate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.aydrate.com%2Fpresenting-at-webit%2F	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-json/oembed/1.0/embed98a1.json	(from http://www.aydrate.com/presenting-at-webit/)
01:16:25	755/755	---MC-	200	added ('OK')	application/rss+xml	etag:%22d31e8690914d305ff8598dfd2ecbb841%22	http://www.aydrate.com/presenting-at-webit/feed/	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/presenting-at-webit/feed/index.html	(from http://www.aydrate.com/presenting-at-webit/)
01:16:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:25%20GMT	http://www.aydrate.com/?p=101	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/index198a.html	(from http://www.aydrate.com/presenting-at-webit/)
01:16:26	2516/2516	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:25%20GMT	http://www.aydrate.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.aydrate.com%2Fpresenting-at-webit%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/www.aydrate.com/wp-json/oembed/1.0/embed8bda	(from http://www.aydrate.com/presenting-at-webit/)
01:16:27	51/51	---MCZ	200	added ('OK')	text/plain	date:Wed,%2027%20Dec%202017%2023:16:26%20GMT	https://fonts.googleapis.com/robots.txt		(from http://www.chattifi.com/)
01:16:27	0/0	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Dec%202017%2023:16:27%20GMT	http://js.hs-scripts.com/robots.txt		(from http://taltop.com/)
01:16:29	2358/2358	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:29%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fsendcv%2F	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed62eb.json	(from http://taltop.com/index.php/sendcv/)
01:16:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:29%20GMT	http://taltop.com/?p=19	/home/tits/websites/Israel%20mobile%20app/taltop.com/index5831.html	(from http://taltop.com/index.php/sendcv/)
01:16:30	2481/2481	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:30%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fsendcv%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embedad55	(from http://taltop.com/index.php/sendcv/)
01:16:31	2186/2186	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:31%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fjobs%2F	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embedc7e2.json	(from http://taltop.com/index.php/jobs/)
01:16:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:31%20GMT	http://taltop.com/?p=84	/home/tits/websites/Israel%20mobile%20app/taltop.com/index735a.html	(from http://taltop.com/index.php/jobs/)
01:16:33	2282/2282	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:33%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fjobs%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed1366	(from http://taltop.com/index.php/jobs/)
01:16:34	2342/2342	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:34%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fpublish%2F	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed2559.json	(from http://taltop.com/index.php/publish/)
01:16:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:34%20GMT	http://taltop.com/?p=56	/home/tits/websites/Israel%20mobile%20app/taltop.com/index2dc8.html	(from http://taltop.com/index.php/publish/)
01:16:36	2462/2462	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:36%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fpublish%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed986c	(from http://taltop.com/index.php/publish/)
01:16:37	2370/2370	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:37%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fsalary-table%2F	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed2799.json	(from http://taltop.com/index.php/salary-table/)
01:16:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:37%20GMT	http://taltop.com/?p=91	/home/tits/websites/Israel%20mobile%20app/taltop.com/index5cfa.html	(from http://taltop.com/index.php/salary-table/)
01:16:39	2493/2493	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:38%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fsalary-table%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed2283	(from http://taltop.com/index.php/salary-table/)
01:16:40	2436/2436	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:39%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fquestions%2F	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed4a87.json	(from http://taltop.com/index.php/questions/)
01:16:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:41%20GMT	http://taltop.com/?p=110	/home/tits/websites/Israel%20mobile%20app/taltop.com/index5f87.html	(from http://taltop.com/index.php/questions/)
01:16:42	2571/2571	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:42%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fquestions%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed004e	(from http://taltop.com/index.php/questions/)
01:16:43	2279/2279	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:43%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Finfo%2F	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embedf424.json	(from http://taltop.com/index.php/info/)
01:16:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:44%20GMT	http://taltop.com/?p=13	/home/tits/websites/Israel%20mobile%20app/taltop.com/index2dc4.html	(from http://taltop.com/index.php/info/)
01:16:45	2390/2390	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:45%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Finfo%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed63e5	(from http://taltop.com/index.php/info/)
01:16:46	2188/2188	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:46%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fabout%2F	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed0713.json	(from http://taltop.com/index.php/about/)
01:16:47	748/748	---MC-	200	added ('OK')	application/rss+xml	etag:%229b545a20f410bd363807abf322ebc8ea%22	http://taltop.com/index.php/about/feed/	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/about/feed/index.html	(from http://taltop.com/index.php/about/)
01:16:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:47%20GMT	http://taltop.com/?p=2	/home/tits/websites/Israel%20mobile%20app/taltop.com/index905b.html	(from http://taltop.com/index.php/about/)
01:16:48	2284/2284	---MCZ	200	added ('OK')	text/xml	date:Wed,%2027%20Dec%202017%2023:16:48%20GMT	http://taltop.com/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Ftaltop.com%2Findex.php%2Fabout%2F&format=xml	/home/tits/websites/Israel%20mobile%20app/taltop.com/index.php/wp-json/oembed/1.0/embed7276	(from http://taltop.com/index.php/about/)
01:16:48	0/0	---M--	200	added ('OK')	text/plain	date:Thu,%2016%20Feb%202017%2017:28:46%20GMT	http://kado.tech/robots.txt		(from http://www.kado.tech/)
01:16:49	101/101	---M-Z	200	added ('OK')	text/plain	date:Mon,%2012%20Sep%202016%2014:45:00%20GMT	http://maps.googleapis.com/robots.txt		(from http://www.kado.tech/)
01:16:51	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2027%20Dec%202017%2023:16:50%20GMT	https://www.facebook.com/robots.txt		(from http://www.kado.tech/)
01:16:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:51%20GMT	https://wp.me/P9i3cd-84	/home/tits/websites/Israel%20mobile%20app/wp.me/P9i3cd-84.1c2.delayed	(from https://matchpool.co/?lang=ja)
01:16:54	3514/3514	---MC-	404	error ('Not%20Found')	text/html	etag:%226349808f5cbbfe2963a0f6110d630d4f%22	https://matchpool.co/feed/?lang=ja	/home/tits/websites/Israel%20mobile%20app/matchpool.co/feed/indexc9e6.html	(from https://matchpool.co/?lang=ja)
01:16:54	740/740	---MC-	200	added ('OK')	application/rss+xml	etag:%22a0aa462c98201d218dcf81fd1f1c0210%22	https://matchpool.co/comments/feed/?lang=ja	/home/tits/websites/Israel%20mobile%20app/matchpool.co/comments/feed/indexc9e6.html	(from https://matchpool.co/?lang=ja)
01:16:54	99651/99651	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:52%20GMT	https://matchpool.co/wp-json/?lang=ja%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fmatchpool.co%2F%3Flang%3Dja	/home/tits/websites/Israel%20mobile%20app/matchpool.co/wp-json/index069a.html	(from https://matchpool.co/?lang=ja)
01:16:54	145399/145399	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:51%20GMT	https://matchpool.co/wp-json/?lang=ja/	/home/tits/websites/Israel%20mobile%20app/matchpool.co/wp-json/index50bf.html	(from https://matchpool.co/?lang=ja)
01:16:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:54%20GMT	https://wp.me/P9i3cd-85	/home/tits/websites/Israel%20mobile%20app/wp.me/P9i3cd-85.1c3.delayed	(from https://matchpool.co/?lang=ko)
01:16:57	99651/99651	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:54%20GMT	https://matchpool.co/wp-json/?lang=ja%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fmatchpool.co%2F%3Flang%3Dja&format=xml	/home/tits/websites/Israel%20mobile%20app/matchpool.co/wp-json/indexd293.html	(from https://matchpool.co/?lang=ja)
01:16:58	3539/3539	---MC-	404	error ('Not%20Found')	text/html	etag:%226349808f5cbbfe2963a0f6110d630d4f%22	https://matchpool.co/feed/?lang=ko	/home/tits/websites/Israel%20mobile%20app/matchpool.co/feed/index7542.html	(from https://matchpool.co/?lang=ko)
01:16:58	738/738	---MC-	200	added ('OK')	application/rss+xml	etag:%220aeb51b416b8cba37f4586a59cb83100%22	https://matchpool.co/comments/feed/?lang=ko	/home/tits/websites/Israel%20mobile%20app/matchpool.co/comments/feed/index7542.html	(from https://matchpool.co/?lang=ko)
01:16:59	124867/124867	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:55%20GMT	https://matchpool.co/wp-json/?lang=ko/	/home/tits/websites/Israel%20mobile%20app/matchpool.co/wp-json/index2580.html	(from https://matchpool.co/?lang=ko)
01:16:59	99651/99651	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:58%20GMT	https://matchpool.co/wp-json/?lang=ko%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fmatchpool.co%2F%3Flang%3Dko	/home/tits/websites/Israel%20mobile%20app/matchpool.co/wp-json/index559c.html	(from https://matchpool.co/?lang=ko)
01:16:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20Dec%202017%2023:16:59%20GMT	https://wp.me/P9i3cd-83	/home/tits/websites/Israel%20mobile%20app/wp.me/P9i3cd-83.1c4.delayed	(from https://matchpool.co/?lang=zh-hans)
01:17:02	3516/3516	---MC-	404	error ('Not%20Found')	text/html	etag:%226349808f5cbbfe2963a0f6110d630d4f%22	https://matchpool.co/feed/?lang=zh-hans	/home/tits/websites/Israel%20mobile%20app/matchpool.co/feed/index29ea.html	(from https://matchpool.co/?lang=zh-hans)
01:17:02	99651/99651	---MC-	200	added ('OK')	application/json	date:Wed,%2027%20Dec%202017%2023:16:59%20GMT	https://matchpool.co/wp-json/?lang=ko%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fmatchpool.co%2F%3Flang%3Dko&format=xml	/home/tits/websites/Israel%20mobile%20app/matchpool.co/wp-json/indexf15b.html	(from https://matchpool.co/?lang=ko)
01:17:02	746/746	---MC-	200	added ('OK')	application/rss+xml	etag:%228476120a99544083b1c857597c352680%22	https://matchpool.co/comments/feed/?lang=zh-hans	/home/tits/websites/Israel%20mobile%20app/matchpool.co/comments/feed/index29ea.html	(from https://matchpool.co/?lang=zh-hans)
